score,legacy_quality_score,score_delta_vs_legacy,reward_landed,reward_best,stop_landed,trade_count,trades_per_month,max_drawdown_r,max_consecutive_losses,path_win_rate,proof,edge,ride,stability,viability,positive_cell_ratio,bars_per_signal,max_signal_run,trigger_indicator_count,indicator_ids,lookbacks,flags,run_id,candidate_name,artifact_dir,profile_path
64.3938,77.3407,-12.9469,7.0,4.5,0.4,1184.0,32.94379521424597,3.2176,27.0,0.2264,1.0,0.400172,0.400058,0.743041,0.930761,0.6608,184.8007,5.0,1.0,ADX|CANDLESTICK_PATTERNS|ULTOSC_MEAN_REVERSION,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230048643818Z-agentic-07f883,eval_cand12_det_top_20260430T233822026797Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\evals\eval_cand12_det_top_20260430T233822026797Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\profiles\cand12_det_top.json
64.3938,77.3407,-12.9469,7.0,4.5,0.4,1184.0,32.94379521424597,3.2176,27.0,0.2264,1.0,0.400172,0.400058,0.743041,0.930761,0.6608,184.8007,5.0,1.0,ADX|CANDLESTICK_PATTERNS|ULTOSC_MEAN_REVERSION,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230048643818Z-agentic-07f883,eval_cand12_det_top_20260430T233946000331Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\evals\eval_cand12_det_top_20260430T233946000331Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\profiles\cand12_det_top.json
64.3938,77.3407,-12.9469,7.0,4.5,0.4,1184.0,32.94379521424597,3.2176,27.0,0.2264,1.0,0.400172,0.400058,0.743041,0.930761,0.6608,184.8007,5.0,1.0,ADX|CANDLESTICK_PATTERNS|ULTOSC_MEAN_REVERSION,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230048643818Z-agentic-07f883,eval_cand12_final_top_20260430T234105164919Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\evals\eval_cand12_final_top_20260430T234105164919Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\profiles\cand12_final_top.json
64.3848,76.9957,-12.6109,9.5,12.5,0.3,295.0,8.208124652198109,2.3662,35.0,0.0983,0.944838,0.451243,0.277859,0.934127,0.999812,0.4224,726.9236,1.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHF_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand21_20260430T234450760312Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand21_20260430T234450760312Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand21.json
64.3848,76.9957,-12.6109,9.5,12.5,0.3,295.0,8.208124652198109,2.3662,35.0,0.0983,0.944838,0.451243,0.277859,0.934127,0.999812,0.4224,726.9203,1.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHF_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand12_20260430T232153255353Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand12_20260430T232153255353Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand12.json
64.3848,76.9957,-12.6109,9.5,12.5,0.3,295.0,8.208124652198109,2.3662,35.0,0.0983,0.944838,0.451243,0.277859,0.934127,0.999812,0.4224,726.9203,1.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHF_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand16_20260430T232704032033Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand16_20260430T232704032033Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand16.json
64.3379,43.7644,20.5735,12.0,12.5,0.32,15.0,0.4173622704507513,0.9655,7.0,0.1333,0.483991,0.697788,0.645486,0.711882,0.710358,0.2368,14586.8,1.0,1.0,STOCH_CROSSOVER|MOM_MEAN_REVERSION|PLUS_DI_MEAN_REVERSION|SAR_TREND,1|1|1|1,high_r_10_plus|r_12_plus|thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260501T011410480457Z-agentic-c80c39,eval_candidate_20260501T012509818625Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T011410480457Z-agentic-c80c39\evals\eval_candidate_20260501T012509818625Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T011410480457Z-agentic-c80c39\profiles\cand9.json
63.789,78.6436,-14.8546,5.0,11.5,0.38,324.0,9.015025041736228,2.067,48.0,0.108,0.980618,0.471707,0.251131,0.93066,0.976934,0.8176,675.216,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_cand1_20260430T230133739137Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_cand1_20260430T230133739137Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\cand1.json
63.789,78.6436,-14.8546,5.0,11.5,0.38,324.0,9.015025041736228,2.067,48.0,0.108,0.980618,0.471707,0.251131,0.93066,0.976934,0.8176,675.216,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw1_top_20260430T230354481785Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw1_top_20260430T230354481785Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw1_top.json
63.789,78.6436,-14.8546,5.0,11.5,0.38,324.0,9.015025041736228,2.067,48.0,0.108,0.980618,0.471707,0.251131,0.93066,0.976934,0.8176,675.216,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw2_top_20260430T230617820345Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw2_top_20260430T230617820345Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw2_top.json
63.789,78.6436,-14.8546,5.0,11.5,0.38,324.0,9.015025041736228,2.067,48.0,0.108,0.980618,0.471707,0.251131,0.93066,0.976934,0.8176,675.216,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw_evo1_top_20260430T231511978976Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw_evo1_top_20260430T231511978976Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw_evo1_top.json
62.7624,77.7546,-14.9922,4.5,12.5,0.04,310.0,8.625486922648859,0.9794,46.0,0.1032,0.989638,0.502315,0.269895,0.734445,0.988307,0.3616,705.6645,2.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw1_top_20260430T230437770405Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw1_top_20260430T230437770405Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw1_top.json
62.7624,77.7546,-14.9922,4.5,12.5,0.04,310.0,8.625486922648859,0.9794,46.0,0.1032,0.989638,0.502315,0.269895,0.734445,0.988307,0.3616,705.6645,2.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw2_top_20260430T230715322921Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw2_top_20260430T230715322921Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw2_top.json
62.1008,79.2174,-17.1166,11.5,12.0,0.22,544.0,15.13633834168058,2.3324,36.0,0.0974,0.974953,0.404753,0.252279,0.936333,0.990837,0.4912,801.4158,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T002920078432Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T002920078432Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
61.8798,73.8391,-11.9593,9.5,10.0,0.26,302.0,8.402893711741793,1.7671,50.0,0.1159,0.931589,0.408499,0.265122,0.909898,0.988307,0.5136,724.5232,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand11_20260501T000906059597Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand11_20260501T000906059597Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand11.json
61.8798,73.8391,-11.9593,9.5,10.0,0.26,302.0,8.402893711741793,1.7671,50.0,0.1159,0.931589,0.408499,0.265122,0.909898,0.988307,0.5136,724.5166,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T003214789634Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T003214789634Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
61.7894,85.5922,-23.8028,12.0,12.5,0.22,758.0,21.09070673344463,1.8829,61.0,0.1003,1.0,0.489392,0.197502,0.94046,0.990837,0.656,863.5947,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand4_20260501T000038164847Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand4_20260501T000038164847Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand4.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9968,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand3_20260430T230314395737Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand3_20260430T230314395737Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand3.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9968,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand3_lb_top_20260430T230439157175Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand3_lb_top_20260430T230439157175Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand3_lb_top.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9968,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_macd_tune_top_20260430T231026251520Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_macd_tune_top_20260430T231026251520Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\macd_tune_top.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9968,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_tf_mult_inst_top_20260430T231554236255Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_tf_mult_inst_top_20260430T231554236255Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\tf_mult_inst_top.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9968,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand14_20260430T232406642609Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand14_20260430T232406642609Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand14.json
61.6757,68.4467,-6.771,4.5,4.0,0.14,616.0,17.139677239844186,3.0176,22.0,0.2289,0.975662,0.273116,0.415792,0.814995,0.988307,0.3056,353.9951,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand14_lb_sweep_top_20260430T232509181548Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand14_lb_sweep_top_20260430T232509181548Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand14_lb_sweep_top.json
61.5554,39.0836,22.4718,12.0,2.5,0.24,9.0,0.25041736227045075,0.9877,3.0,0.4444,0.4277,0.702629,0.736606,0.647705,0.616386,0.1984,24307.4444,1.0,1.0,CHAIKIN_AD_TREND|STOCHF_MEAN_REVERSION|STOCHRSI_CROSSBACK,1|1|1,high_r_10_plus|r_12_plus|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230053877421Z-agentic-79f031,eval_cand10_20260430T231948289002Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand10_20260430T231948289002Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand10.json
61.1832,42.0299,19.1533,11.5,12.5,0.14,4.0,0.11129660545353368,1.8525,2.0,0.5,0.32135,0.999787,0.689674,0.795488,0.486405,0.496,54691.75,2.0,1.0,ATR_VOLATILITY_FILTER|OBV_TREND|STOCHF_MEAN_REVERSION|WICK_REJECTION,1|1|1|1,high_r_10_plus|thin_sample_lt_36|low_cadence_lt_2pm,20260501T002657136119Z-agentic-5fc358,eval_cand4_h1context_20260501T003322583717Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_cand4_h1context_20260501T003322583717Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\cand4_h1context.json
61.1832,42.0299,19.1533,11.5,12.5,0.14,4.0,0.11129660545353368,1.8525,2.0,0.5,0.32135,0.999787,0.689674,0.795488,0.486405,0.496,54691.75,2.0,1.0,ATR_VOLATILITY_FILTER|OBV_TREND|STOCHF_MEAN_REVERSION|WICK_REJECTION,1|1|1|1,high_r_10_plus|thin_sample_lt_36|low_cadence_lt_2pm,20260501T002657136119Z-agentic-5fc358,eval_cand1_20260501T002715857720Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_cand1_20260501T002715857720Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\cand1.json
61.1609,75.8637,-14.7028,11.5,3.5,0.04,3475.0,96.68892598775739,2.1199,21.0,0.2642,1.0,0.340861,0.425736,0.774663,0.761273,0.6816,62.9511,1.0,1.0,MACD_HISTOGRAM_PIPS_MEAN_REVERSION|WILLR_MEAN_REVERSION|MA_DISTANCE_MEAN_REVERSION|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|tiny_stop_le_0_06|loss_streak_20_plus|weak_ride_lt_45,20260430T230049232325Z-agentic-60a45b,eval_cand5_20260430T231636432983Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230049232325Z-agentic-60a45b\evals\eval_cand5_20260430T231636432983Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230049232325Z-agentic-60a45b\profiles\cand5.json
60.8202,70.9353,-10.1151,6.0,5.5,0.38,452.0,12.576516416249305,1.7439,28.0,0.177,0.902468,0.274126,0.388767,0.865467,0.999812,0.5536,476.6209,1.0,2.0,CANDLESTICK_PATTERNS|CHAIKIN_AD_TREND|MA_SPREAD_MEAN_REVERSION|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230054735134Z-agentic-7018d0,eval_cand2_20260430T231137513805Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_cand2_20260430T231137513805Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\cand2.json
60.3748,42.2104,18.1644,12.0,7.5,0.04,19.0,0.528658875904285,0.9411,11.0,0.1579,0.395314,0.753415,0.502892,0.776526,0.689718,0.3616,23027.4211,1.0,1.0,AROON_TREND|MA_SPREAD_TREND|KELTNER_CHANNEL_MEAN_REVERSION|WICK_REJECTION,1|1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260430T230055660327Z-agentic-ac0c48,eval_cand_keltner_20260430T230851415317Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_cand_keltner_20260430T230851415317Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\cand_keltner.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_cand15_20260501T003956825431Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_cand15_20260501T003956825431Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\cand15.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw4_top_20260501T004210162885Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw4_top_20260501T004210162885Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw4_top.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw5_top_20260501T004510160389Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw5_top_20260501T004510160389Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw5_top.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw5_top_36m_20260501T005058353726Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw5_top_36m_20260501T005058353726Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw5_top.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw8_top_20260501T005204536974Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw8_top_20260501T005204536974Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw8_top.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw9_top_20260501T005308975160Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw9_top_20260501T005308975160Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw9_top.json
59.775,78.6628,-18.8878,12.0,12.5,0.04,822.0,22.87145242070117,0.9993,39.0,0.0949,1.0,0.41038,0.240232,0.774217,0.999812,0.4496,265.9039,1.0,1.0,OBV_TREND|STOCH_TREND|PRICE_RECLAIM_MA,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002420700291Z-agentic-d2a90e,eval_sw10_top_20260501T005400216814Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\evals\eval_sw10_top_20260501T005400216814Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002420700291Z-agentic-d2a90e\profiles\sw10_top.json
59.5936,78.3767,-18.7831,12.0,12.5,0.2,566.0,15.748469671675014,1.1961,40.0,0.0936,0.972965,0.394112,0.240446,0.824845,0.988307,0.4912,386.5159,2.0,2.0,STOCH_CROSSOVER|ATR_VOLATILITY_FILTER|KELTNER_CHANNEL_BREAKOUT|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005200039265Z-agentic-f6e64f,eval_cand1_20260501T005213372452Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\evals\eval_cand1_20260501T005213372452Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\profiles\cand1.json
59.5936,78.3767,-18.7831,12.0,12.5,0.2,566.0,15.748469671675014,1.1961,40.0,0.0936,0.972965,0.394112,0.240446,0.824845,0.988307,0.4912,386.5159,2.0,2.0,STOCH_CROSSOVER|ATR_VOLATILITY_FILTER|KELTNER_CHANNEL_BREAKOUT|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005200039265Z-agentic-f6e64f,eval_sw_lb_top_20260501T005305261691Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\evals\eval_sw_lb_top_20260501T005305261691Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\profiles\sw_lb_top.json
59.4474,41.647,17.8004,2.5,4.0,0.12,16.0,0.4451864218141347,0.9535,6.0,0.3125,0.572701,0.658119,0.632641,0.43054,0.723207,0.1184,13672.25,1.0,1.0,MACD_CROSSOVER|MA_SLOPE_TREND,1|1,thin_sample_lt_36|low_cadence_lt_2pm,20260501T004246401500Z-agentic-1b8fa5,eval_sw_hyb_top_20260501T011115485614Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004246401500Z-agentic-1b8fa5\evals\eval_sw_hyb_top_20260501T011115485614Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004246401500Z-agentic-1b8fa5\profiles\sw_hyb_top.json
