source,recipe,slot,indicator_id,signal_role,strategy_role,namespace,slot_role_fit,static_slot_score,signal_density_score,signal_density_bucket,forward_response_score,forward_response_bucket,empirical_pair_count,positive_pair_count,best_pair_score,avg_pair_score,best_pair_probe_id,best_pair_timeframe,timing_policy,timing_adjustment,recommended_trigger_lookback_bars,recipe_slot_score,sampling_lane,sampling_weight,retention_bucket,validation_probe_id,validation_score,retention_ratio
curated_recipe_prior,trend_pullback_continuation,trigger,MA_DISTANCE_TREND,setup,trend,Trend,mismatch,83.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,51.06,wild_exploration,2.0857,,,,
curated_recipe_prior,trend_pullback_continuation,trigger,MACD_HISTOGRAM_PIPS_TREND,setup,trend,Momentum,mismatch,83.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,51.06,wild_exploration,2.0857,,,,
curated_recipe_prior,trend_pullback_continuation,trigger,CHAIKIN_AD_TREND,context,trend,Volume,mismatch,83.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,51.06,wild_exploration,2.0857,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MA_SLOPE_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,3,1,60.5492,20.1831,l3-008-ma-slope-trend-pmo-crossover-m5,M5,catalog_default,0.0,,72.2957,high_prior,70.56,,,,
curated_recipe_prior,trend_pullback_continuation,guard,KALMAN_VELOCITY_CONFIRM,setup,confirm,Trend,mismatch,71.0,42.0,unknown,42.0,unknown,5,1,67.0715,13.4143,l3-024-kalman-velocity-confirm-pmo-crossover-m15,M15,catalog_default,0.0,,57.2029,medium_prior,26.1774,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,4,0,0.0,0.0,l3-006-adx-pmo-crossover-m5,M5,catalog_default,0.0,,51.66,medium_prior,21.35,,,,
curated_recipe_prior,trend_pullback_continuation,guard,WEIS_WAVE_FORCE_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,SAR_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,PLUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,OBV_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MINUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MA_SPREAD_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,CHAIKIN_AD_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,AROON_TREND,context,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ADOSC_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,trend_pullback_continuation,guard,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,trend_pullback_continuation,guard,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,trend_pullback_continuation,guard,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,trend_pullback_continuation,guard,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,trend_pullback_continuation,guard,OBV_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,trend_pullback_continuation,guard,CHAIKIN_AD_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,trend_pullback_continuation,guard,SAR_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MA_SLOPE_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ADOSC_MEAN_REVERSION,context,mean-reversion,Volume,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MA_SPREAD_MEAN_REVERSION,context,mean-reversion,Trend,matched,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,71.7,uncertain_prior,12.3381,,,,
curated_recipe_prior,trend_pullback_continuation,guard,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,70.38,uncertain_prior,11.888,,,,
curated_recipe_prior,trend_pullback_continuation,guard,BOLLINGER_KELTNER_SQUEEZE_FILTER,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,70.38,uncertain_prior,11.888,,,,
curated_recipe_prior,trend_pullback_continuation,guard,GARCH_VOLATILITY_REGIME,filter,filter,Volatility,matched,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,65.1,uncertain_prior,10.1712,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ATR_STEP_TREND_FILTER,filter,filter,Trend,matched,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,65.1,uncertain_prior,10.1712,,,,
curated_recipe_prior,trend_pullback_continuation,guard,ROLLING_VOLUME_PROFILE_CONTEXT,filter,filter,Volume,matched,75.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,63.78,uncertain_prior,9.7629,,,,
curated_recipe_prior,trend_pullback_continuation,guard,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,mismatch,83.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,60.5734,uncertain_prior,8.8059,,,,
curated_recipe_prior,trend_pullback_continuation,guard,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,mismatch,77.0,94.0,usable,66.16,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,59.7688,uncertain_prior,8.5735,,,,
curated_recipe_prior,trend_pullback_continuation,guard,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,mismatch,79.0,94.0,usable,47.66,neutral_forward_response,0,0,,,,,catalog_default,0.0,,57.7588,uncertain_prior,8.0066,,,,
curated_recipe_prior,trend_pullback_continuation,guard,PMO_CROSSOVER,trigger,confirm,Signals,mismatch,71.0,94.0,usable,69.81,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,56.4658,uncertain_prior,7.6521,,,,
curated_recipe_prior,trend_pullback_continuation,guard,THRUST_BAR_SIGNAL,trigger,confirm,Signals,mismatch,77.0,94.0,usable,45.89,neutral_forward_response,0,0,,,,,catalog_default,0.0,,56.1202,uncertain_prior,7.5587,,,,
curated_recipe_prior,trend_pullback_continuation,guard,WILLR_TREND,setup,trend,Momentum,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,trend_pullback_continuation,guard,RSI_TREND,setup,trend,Momentum,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,trend_pullback_continuation,guard,MOM_TREND,setup,trend,Momentum,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,trend_pullback_continuation,guard,CMO_TREND,setup,trend,Momentum,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,trend_pullback_continuation,guard,CCI_TREND,setup,trend,Momentum,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,trend_pullback_continuation,guard,EHLERS_FISHER_TRANSITION,trigger,confirm,Signals,mismatch,83.0,56.0,dense,50.33,neutral_forward_response,0,0,,,,,catalog_default,0.0,,54.7994,wild_exploration,2.4024,,,,
curated_recipe_prior,mean_reversion_reclaim,context,RSI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,6,1,73.3871,19.1415,l3-035-rsi-mean-reversion-toby-crabel-narrow-range-m5,M5,catalog_default,0.0,,67.6239,high_prior,61.7354,,,,
curated_recipe_prior,mean_reversion_reclaim,context,BBANDS_POSITION_MEAN_REVERSION,setup,mean-reversion,Volatility,mismatch,79.0,42.0,unknown,42.0,unknown,6,3,69.4983,33.0914,l3-030-bbands-position-mean-reversion-rsi-crossback-m5,M5,catalog_default,0.0,,61.3395,high_prior,50.7942,,,,
curated_recipe_prior,mean_reversion_reclaim,context,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,SAR_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,OBV_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MA_SPREAD_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MA_SLOPE_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CHAIKIN_AD_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ADOSC_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,context,PLUS_DI_TREND,context,trend,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MINUS_DI_TREND,context,trend,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,context,AROON_TREND,context,trend,Momentum,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,context,WEIS_WAVE_FORCE_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,context,OBV_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CHAIKIN_AD_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,context,SAR_TREND,context,trend,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MA_SLOPE_TREND,context,trend,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ADOSC_TREND,context,trend,Volume,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,mean_reversion_reclaim,context,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,context,BOLLINGER_KELTNER_SQUEEZE_FILTER,filter,filter,Volatility,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MA_SPREAD_TREND,context,trend,Trend,matched,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,71.7,uncertain_prior,12.3381,,,,
curated_recipe_prior,mean_reversion_reclaim,context,GARCH_VOLATILITY_REGIME,filter,filter,Volatility,matched,81.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,67.74,uncertain_prior,11.0129,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ATR_STEP_TREND_FILTER,filter,filter,Trend,matched,81.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,67.74,uncertain_prior,11.0129,,,,
curated_recipe_prior,mean_reversion_reclaim,context,ROLLING_VOLUME_PROFILE_CONTEXT,filter,filter,Volume,matched,79.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,66.42,uncertain_prior,10.5879,,,,
curated_recipe_prior,mean_reversion_reclaim,context,RSI_CROSSBACK,trigger,mean-reversion,Signals,mismatch,85.0,94.0,usable,53.46,neutral_forward_response,0,0,,,,,catalog_default,0.0,,62.7628,uncertain_prior,9.454,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CHANNEL_REENTRY,trigger,mean-reversion,Signals,mismatch,77.0,94.0,usable,75.0,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,61.36,uncertain_prior,9.0361,,,,
curated_recipe_prior,mean_reversion_reclaim,context,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,mismatch,81.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,59.2534,uncertain_prior,8.4263,,,,
curated_recipe_prior,mean_reversion_reclaim,context,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,mismatch,75.0,94.0,usable,66.16,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,58.4488,uncertain_prior,8.199,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,mismatch,77.0,94.0,usable,47.66,neutral_forward_response,0,0,,,,,catalog_default,0.0,,56.4388,uncertain_prior,7.6448,,,,
curated_recipe_prior,mean_reversion_reclaim,context,WILLR_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,context,MOM_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CMO_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,context,CCI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,context,PMO_CROSSOVER,trigger,confirm,Signals,mismatch,69.0,94.0,usable,69.81,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,55.1458,uncertain_prior,7.2985,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,RSI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,6,1,73.3871,19.1415,l3-035-rsi-mean-reversion-toby-crabel-narrow-range-m5,M5,catalog_default,0.0,,76.4039,high_prior,78.807,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,BBANDS_POSITION_MEAN_REVERSION,setup,mean-reversion,Volatility,matched,100.0,42.0,unknown,42.0,unknown,6,3,69.4983,33.0914,l3-030-bbands-position-mean-reversion-rsi-crossback-m5,M5,catalog_default,0.0,,75.1595,high_prior,76.2608,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,WILLR_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,WILLR_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,ULTOSC_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,TRENDFLEX_CONFIRM,setup,confirm,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCH_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCHRSI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCHF_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,SPEARMAN_RANK_CORRELATION,setup,confirm,Statistics,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,RSI_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,ROOFING_FILTER_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MOM_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MOM_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MFI_TREND,setup,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MFI_MEAN_REVERSION,setup,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MA_DISTANCE_MEAN_REVERSION,setup,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MACD_HISTOGRAM_PIPS_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,KELTNER_CHANNEL_MEAN_REVERSION,setup,mean-reversion,Channels,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,KALMAN_VELOCITY_CONFIRM,setup,confirm,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,EHLERS_FISHER_STATE_FILTER,setup,filter,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,DONCHIAN_CHANNEL_BREAKOUT,setup,breakout,Channels,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,CMO_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,CMO_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,CCI_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,CCI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,ULTOSC_TREND,setup,trend,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCH_TREND,setup,trend,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCHRSI_TREND,setup,trend,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,STOCHF_TREND,setup,trend,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MA_DISTANCE_TREND,setup,trend,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,MACD_HISTOGRAM_PIPS_TREND,setup,trend,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,KELTNER_CHANNEL_BREAKOUT,setup,breakout,Channels,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
